,data,year,row_number
11933,Questionable,2021,783
11934,Out,2021,188
11935,Out,2021,189
11936,Questionable,2021,784
11937,Questionable,2021,785
11938,Questionable,2021,786
11939,Questionable,2021,787
11940,Questionable,2021,788
11941,Out,2021,190
11942,Questionable,2021,789
11943,Out,2021,191
11944,Questionable,2021,790
11945,Questionable,2021,791
11946,Questionable,2021,792
11947,Questionable,2021,793
11948,Questionable,2021,794
11949,Questionable,2021,795
11950,Out,2021,192
11951,Out,2021,193
11952,Out,2021,194
11953,Out,2021,195
11954,Out,2021,196
11955,Questionable,2021,796
11956,Questionable,2021,797
11957,Questionable,2021,798
11958,Questionable,2021,799
11959,Out,2021,197
11960,Out,2021,198
11961,Out,2021,199
11962,Questionable,2021,800
11963,Questionable,2021,801
11964,Out,2021,200
11965,Questionable,2021,802
11966,Questionable,2021,803
11967,Questionable,2021,804
11968,Questionable,2021,805
11969,Out,2021,201
11970,Questionable,2021,806
11971,Questionable,2021,807
11972,Questionable,2021,808
11973,Out,2021,202
11974,Questionable,2021,809
11975,Questionable,2021,810
11976,Questionable,2021,811
11977,Questionable,2021,812
11978,Out,2021,203
11979,Questionable,2021,813
11980,Questionable,2021,814
11981,Questionable,2021,815
11982,Out,2021,204
11983,Questionable,2021,816
11984,Out,2021,205
11985,Questionable,2021,817
11986,Questionable,2021,818
11987,Out,2021,206
11988,Questionable,2021,819
11989,Out,2021,207
11990,Out,2021,208
11991,Questionable,2021,820
11992,Out,2021,209
11993,Out,2021,210
11994,Out,2021,211
11995,Questionable,2021,821
11996,Out,2021,212
11997,Questionable,2021,822
11998,Questionable,2021,823
11999,Questionable,2021,824
12000,Questionable,2021,825
12001,Out,2021,213
12002,Out,2021,214
12003,Out,2021,215
12004,Out,2021,216
12005,Questionable,2021,826
12006,Questionable,2021,827
12007,Questionable,2021,828
12008,Questionable,2021,829
12009,Out,2021,217
12010,Out,2021,218
12011,Questionable,2021,830
12012,Out,2021,219
12013,Questionable,2021,831
12014,Questionable,2021,832
12015,Questionable,2021,833
12016,Questionable,2021,834
12017,Out,2021,220
12018,Questionable,2021,835
12019,Out,2021,221
12020,Questionable,2021,836
12021,Questionable,2021,837
12022,Questionable,2021,838
12023,Questionable,2021,839
12024,Questionable,2021,840
12025,Questionable,2021,841
12026,Questionable,2021,842
12027,Out,2021,222
12028,Questionable,2021,843
12029,Out,2021,223
12030,Out,2021,224
12031,Questionable,2021,844
12032,Questionable,2021,845
12033,Out,2021,225
12034,Out,2021,226
12035,Questionable,2021,846
12036,Out,2021,227
12037,Out,2021,228
12038,Questionable,2021,847
12039,Out,2021,229
12040,Questionable,2021,848
12041,Out,2021,230
12042,Questionable,2021,849
12043,Questionable,2021,850
12044,Questionable,2021,851
12045,Questionable,2021,852
12046,Out,2021,231
12047,Out,2021,232
12048,Questionable,2021,853
12049,Questionable,2021,854
12050,Out,2021,233
12051,Out,2021,234
12052,Out,2021,235
12053,Out,2021,236
12054,Questionable,2021,855
12055,Questionable,2021,856
12056,Questionable,2021,857
12057,Out,2021,237
12058,Questionable,2021,858
12059,Questionable,2021,859
12060,Questionable,2021,860
12061,Questionable,2021,861
12062,Questionable,2021,862
12063,Out,2021,238
12064,Questionable,2021,863
12065,Questionable,2021,864
12066,Questionable,2021,865
12067,Questionable,2021,866
12068,Questionable,2021,867
12069,Out,2021,239
12070,Out,2021,240
12071,Out,2021,241
12072,Out,2021,242
12073,Questionable,2021,868
12074,Out,2021,243
12075,Questionable,2021,869
12076,Out,2021,244
12077,Questionable,2021,870
12078,Questionable,2021,871
12079,Out,2021,245
12080,Out,2021,246
12081,Questionable,2021,872
12082,Questionable,2021,873
12083,Questionable,2021,874
12084,Out,2021,247
12085,Out,2021,248
12086,Questionable,2021,875
12087,Out,2021,249
12088,Questionable,2021,876
12089,Out,2021,250
12090,Questionable,2021,877
12091,Questionable,2021,878
12092,Questionable,2021,879
12093,Out,2021,251
12094,Out,2021,252
12095,Questionable,2021,880
12096,Questionable,2021,881
12097,Questionable,2021,882
12098,Questionable,2021,883
12099,Questionable,2021,884
12100,Out,2021,253
12101,Out,2021,254
12102,Out,2021,255
12103,Questionable,2021,885
12104,Out,2021,256
12105,Out,2021,257
12106,Out,2021,258
12107,Out,2021,259
12108,Questionable,2021,886
12109,Questionable,2021,887
12110,Out,2021,260
12111,Questionable,2021,888
12112,Questionable,2021,889
12113,Questionable,2021,890
12114,Questionable,2021,891
12115,Questionable,2021,892
12116,Questionable,2021,893
12117,Questionable,2021,894
12118,Questionable,2021,895
12119,Out,2021,261
12120,Questionable,2021,896
12121,Questionable,2021,897
12122,Out,2021,262
12123,Questionable,2021,898
12124,Questionable,2021,899
12125,Questionable,2021,900
12126,Questionable,2021,901
12127,Out,2021,263
12128,Questionable,2021,902
12129,Out,2021,264
12130,Out,2021,265
12131,Questionable,2021,903
12132,Out,2021,266
12133,Questionable,2021,904
12134,Questionable,2021,905
12135,Questionable,2021,906
12136,Questionable,2021,907
12137,Questionable,2021,908
12138,Out,2021,267
12139,Questionable,2021,909
12140,Questionable,2021,910
12141,Out,2021,268
12142,Questionable,2021,911
12143,Questionable,2021,912
12144,Questionable,2021,913
12145,Questionable,2021,914
12146,Out,2021,269
12147,Questionable,2021,915
12148,Out,2021,270
12149,Out,2021,271
12150,Questionable,2021,916
12151,Questionable,2021,917
12152,Questionable,2021,918
12153,Questionable,2021,919
12154,Out,2021,272
12155,Questionable,2021,920
12156,Questionable,2021,921
12157,Out,2021,273
12158,Questionable,2021,922
12159,Questionable,2021,923
12160,Out,2021,274
12161,Out,2021,275
12162,Questionable,2021,924
12163,Questionable,2021,925
12164,Out,2021,276
12165,Questionable,2021,926
12166,Out,2021,277
12167,Questionable,2021,927
12168,Out,2021,278
12169,Questionable,2021,928
12170,Questionable,2021,929
12171,Out,2021,279
12172,Questionable,2021,930
12173,Out,2021,280
12174,Out,2021,281
12175,Out,2021,282
12176,Questionable,2021,931
12177,Questionable,2021,932
12178,Out,2021,283
12179,Questionable,2021,933
12180,Out,2021,284
12181,Questionable,2021,934
12182,Out,2021,285
12183,Questionable,2021,935
12184,Out,2021,286
12185,Questionable,2021,936
12186,Questionable,2021,937
12187,Questionable,2021,938
12188,Questionable,2021,939
12189,Questionable,2021,940
12190,Questionable,2021,941
12191,Questionable,2021,942
12192,Out,2021,287
12193,Questionable,2021,943
12194,Questionable,2021,944
12195,Questionable,2021,945
12196,Questionable,2021,946
12197,Out,2021,288
12198,Questionable,2021,947
12199,Questionable,2021,948
12200,Questionable,2021,949
12201,Out,2021,289
12202,Questionable,2021,950
12203,Questionable,2021,951
12204,Questionable,2021,952
12205,Questionable,2021,953
12206,Questionable,2021,954
12207,Questionable,2021,955
12208,Questionable,2021,956
12209,Questionable,2021,957
12210,Questionable,2021,958
12211,Questionable,2021,959
12212,Out,2021,290
12213,Questionable,2021,960
12214,Questionable,2021,961
12215,Questionable,2021,962
12216,Out,2021,291
12217,Out,2021,292
12218,Out,2021,293
12219,Out,2021,294
12220,Out,2021,295
12221,Out,2021,296
12222,Questionable,2021,963
12223,Out,2021,297
12224,Questionable,2021,964
12225,Out,2021,298
12226,Questionable,2021,965
12227,Questionable,2021,966
12228,Questionable,2021,967
12229,Out,2021,299
12230,Questionable,2021,968
12231,Questionable,2021,969
12232,Out,2021,300
12233,Questionable,2021,970
12234,Questionable,2021,971
12235,Questionable,2021,972
12236,Out,2021,301
12237,Questionable,2021,973
12238,Questionable,2021,974
12239,Out,2021,302
12240,Questionable,2021,975
12241,Out,2021,303
12242,Questionable,2021,976
12243,Questionable,2021,977
12244,Questionable,2021,978
12245,Questionable,2021,979
12246,Questionable,2021,980
12247,Questionable,2021,981
12248,Out,2021,304
12249,Out,2021,305
12250,Out,2021,306
12251,Out,2021,307
12252,Questionable,2021,982
12253,Questionable,2021,983
12254,Out,2021,308
12255,Questionable,2021,984
12256,Questionable,2021,985
12257,Questionable,2021,986
12258,Out,2021,309
12259,Questionable,2021,987
12260,Out,2021,310
12261,Questionable,2021,988
12262,Questionable,2021,989
12263,Questionable,2021,990
12264,Questionable,2021,991
12265,Questionable,2021,992
12266,Questionable,2021,993
12267,Questionable,2021,994
12268,Out,2021,311
12269,Questionable,2021,995
12270,Questionable,2021,996
12271,Questionable,2021,997
12272,Questionable,2021,998
12273,Questionable,2021,999
12274,Questionable,2021,1000
12275,Out,2021,312
12276,Questionable,2021,1001
12277,Questionable,2021,1002
12278,Questionable,2021,1003
12279,Questionable,2021,1004
12280,Out,2021,313
12281,Questionable,2021,1005
12282,Questionable,2021,1006
12283,Questionable,2021,1007
12284,Out,2021,314
12285,Out,2021,315
12286,Questionable,2021,1008
12287,Questionable,2021,1009
12288,Out,2021,316
12289,Out,2021,317
12290,Out,2021,318
12291,Questionable,2021,1010
12292,Out,2021,319
12293,Questionable,2021,1011
12294,Out,2021,320
12295,Questionable,2021,1012
12296,Questionable,2021,1013
12297,Out,2021,321
12298,Out,2021,322
12299,Questionable,2021,1014
12300,Out,2021,323
12301,Questionable,2021,1015
12302,Questionable,2021,1016
12303,Questionable,2021,1017
12304,Questionable,2021,1018
12305,Questionable,2021,1019
12306,Questionable,2021,1020
12307,Out,2021,324
12308,Questionable,2021,1021
12309,Out,2021,325
12310,Out,2021,326
12311,Out,2021,327
12312,Questionable,2021,1022
12313,Questionable,2021,1023
12314,Questionable,2021,1024
12315,Questionable,2021,1025
12316,Questionable,2021,1026
12317,Questionable,2021,1027
12318,Questionable,2021,1028
12319,Questionable,2021,1029
12320,Questionable,2021,1030
12321,Questionable,2021,1031
12322,Questionable,2021,1032
12323,Questionable,2021,1033
12324,Questionable,2021,1034
12325,Questionable,2021,1035
12326,Out,2021,328
12327,Questionable,2021,1036
12328,Questionable,2021,1037
12329,Questionable,2021,1038
12330,Questionable,2021,1039
12331,Questionable,2021,1040
12332,Out,2021,329
12333,Out,2021,330
12334,Out,2021,331
12335,Questionable,2021,1041
12336,Questionable,2021,1042
12337,Out,2021,332
12338,Questionable,2021,1043
12339,Out,2021,333
12340,Questionable,2021,1044
12341,Questionable,2021,1045
12342,Questionable,2021,1046
12343,Questionable,2021,1047
12344,Questionable,2021,1048
12345,Questionable,2021,1049
12346,Questionable,2021,1050
12347,Questionable,2021,1051
12348,Out,2021,334
12349,Out,2021,335
12350,Out,2021,336
12351,Questionable,2021,1052
12352,Questionable,2021,1053
12353,Out,2021,337
12354,Out,2021,338
12355,Questionable,2021,1054
12356,Out,2021,339
12357,Out,2021,340
12358,Out,2021,341
12359,Out,2021,342
12360,Questionable,2021,1055
12361,Out,2021,343
12362,Out,2021,344
12363,Out,2021,345
12364,Out,2021,346
12365,Out,2021,347
12366,Out,2021,348
12367,Out,2021,349
12368,Questionable,2021,1056
12369,Questionable,2021,1057
12370,Questionable,2021,1058
12371,Questionable,2021,1059
12372,Questionable,2021,1060
12373,Questionable,2021,1061
12374,Questionable,2021,1062
12375,Questionable,2021,1063
12376,Questionable,2021,1064
12377,Questionable,2021,1065
12378,Out,2021,350
12379,Questionable,2021,1066
12380,Out,2021,351
12381,Out,2021,352
12382,Questionable,2021,1067
12383,Questionable,2021,1068
12384,Questionable,2021,1069
12385,Questionable,2021,1070
12386,Questionable,2021,1071
12387,Questionable,2021,1072
12388,Out,2021,353
12389,Out,2021,354
12390,Out,2021,355
12391,Questionable,2021,1073
12392,Questionable,2021,1074
12393,Questionable,2021,1075
12394,Questionable,2021,1076
12395,Questionable,2021,1077
12396,Questionable,2021,1078
12397,Out,2021,356
12398,Questionable,2021,1079
12399,Questionable,2021,1080
12400,Questionable,2021,1081
12401,Questionable,2021,1082
12402,Out,2021,357
12403,Out,2021,358
12404,Out,2021,359
12405,Questionable,2021,1083
12406,Questionable,2021,1084
12407,Questionable,2021,1085
12408,Out,2021,360
12409,Out,2021,361
12410,Out,2021,362
12411,Questionable,2021,1086
12412,Questionable,2021,1087
12413,Questionable,2021,1088
12414,Questionable,2021,1089
12415,Out,2021,363
12416,Questionable,2021,1090
12417,Out,2021,364
12418,Questionable,2021,1091
12419,Out,2021,365
12420,Questionable,2021,1092
12421,Out,2021,366
12422,Out,2021,367
12423,Questionable,2021,1093
12424,Questionable,2021,1094
12425,Out,2021,368
12426,Questionable,2021,1095
12427,Questionable,2021,1096
12428,Questionable,2021,1097
12429,Questionable,2021,1098
12430,Questionable,2021,1099
12431,Out,2021,369
12432,Out,2021,370
12433,Out,2021,371
12434,Questionable,2021,1100
12435,Questionable,2021,1101
12436,Out,2021,372
12437,Questionable,2021,1102
12438,Questionable,2021,1103
12439,Questionable,2021,1104
12440,Out,2021,373
12441,Questionable,2021,1105
12442,Questionable,2021,1106
12443,Out,2021,374
12444,Questionable,2021,1107
12445,Out,2021,375
12446,Questionable,2021,1108
12447,Out,2021,376
12448,Questionable,2021,1109
12449,Questionable,2021,1110
12450,Questionable,2021,1111
12451,Out,2021,377
12452,Out,2021,378
12453,Questionable,2021,1112
12454,Questionable,2021,1113
12455,Out,2021,379
12456,Out,2021,380
12457,Questionable,2021,1114
12458,Questionable,2021,1115
12459,Questionable,2021,1116
12460,Questionable,2021,1117
12461,Questionable,2021,1118
12462,Questionable,2021,1119
12463,Questionable,2021,1120
12464,Questionable,2021,1121
12465,Questionable,2021,1122
12466,Questionable,2021,1123
12467,Questionable,2021,1124
12468,Out,2021,381
12469,Questionable,2021,1125
12470,Questionable,2021,1126
12471,Questionable,2021,1127
12472,Questionable,2021,1128
12473,Questionable,2021,1129
12474,Questionable,2021,1130
12475,Questionable,2021,1131
12476,Questionable,2021,1132
12477,Out,2021,382
12478,Out,2021,383
12479,Questionable,2021,1133
12480,Questionable,2021,1134
12481,Out,2021,384
12482,Questionable,2021,1135
12483,Questionable,2021,1136
12484,Questionable,2021,1137
12485,Questionable,2021,1138
12486,Out,2021,385
12487,Out,2021,386
12488,Questionable,2021,1139
12489,Questionable,2021,1140
12490,Questionable,2021,1141
12491,Questionable,2021,1142
12492,Questionable,2021,1143
12493,Questionable,2021,1144
12494,Out,2021,387
12495,Questionable,2021,1145
12496,Out,2021,388
12497,Out,2021,389
12498,Out,2021,390
12499,Questionable,2021,1146
12500,Questionable,2021,1147
12501,Questionable,2021,1148
12502,Out,2021,391
12503,Questionable,2021,1149
12504,Out,2021,392
12505,Out,2021,393
12506,Out,2021,394
12507,Out,2021,395
12508,Out,2021,396
12509,Questionable,2021,1150
12510,Questionable,2021,1151
12511,Questionable,2021,1152
12512,Out,2021,397
12513,Questionable,2021,1153
12514,Out,2021,398
12515,Questionable,2021,1154
12516,Out,2021,399
12517,Out,2021,400
12518,Questionable,2021,1155
12519,Out,2021,401
12520,Out,2021,402
12521,Out,2021,403
12522,Questionable,2021,1156
12523,Out,2021,404
12524,Questionable,2021,1157
12525,Questionable,2021,1158
12526,Questionable,2021,1159
12527,Questionable,2021,1160
12528,Questionable,2021,1161
12529,Questionable,2021,1162
12530,Questionable,2021,1163
12531,Questionable,2021,1164
12532,Questionable,2021,1165
12533,Questionable,2021,1166
12534,Questionable,2021,1167
12535,Questionable,2021,1168
12536,Questionable,2021,1169
12537,Questionable,2021,1170
12538,Questionable,2021,1171
12539,Questionable,2021,1172
12540,Out,2021,405
12541,Questionable,2021,1173
12542,Questionable,2021,1174
12543,Out,2021,406
12544,Questionable,2021,1175
12545,Questionable,2021,1176
12546,Questionable,2021,1177
12547,Questionable,2021,1178
12548,Questionable,2021,1179
12549,Questionable,2021,1180
12550,Questionable,2021,1181
12551,Out,2021,407
12552,Out,2021,408
12553,Out,2021,409
12554,Questionable,2021,1182
12555,Questionable,2021,1183
12556,Out,2021,410
12557,Out,2021,411
12558,Out,2021,412
12559,Out,2021,413
12560,Questionable,2021,1184
12561,Out,2021,414
12562,Questionable,2021,1185
12563,Out,2021,415
12564,Out,2021,416
12565,Questionable,2021,1186
12566,Questionable,2021,1187
12567,Questionable,2021,1188
12568,Questionable,2021,1189
12569,Questionable,2021,1190
12570,Questionable,2021,1191
12571,Out,2021,417
12572,Questionable,2021,1192
12573,Out,2021,418
12574,Out,2021,419
12575,Questionable,2021,1193
12576,Out,2021,420
12577,Out,2021,421
12578,Questionable,2021,1194
12579,Questionable,2021,1195
12580,Out,2021,422
12581,Questionable,2021,1196
12582,Questionable,2021,1197
12583,Out,2021,423
12584,Questionable,2021,1198
12585,Questionable,2021,1199
12586,Questionable,2021,1200
12587,Out,2021,424
12588,Out,2021,425
12589,Out,2021,426
12590,Out,2021,427
12591,Questionable,2021,1201
12592,Questionable,2021,1202
12593,Questionable,2021,1203
12594,Out,2021,428
12595,Out,2021,429
12596,Out,2021,430
12597,Out,2021,431
12598,Questionable,2021,1204
12599,Questionable,2021,1205
12600,Questionable,2021,1206
12601,Questionable,2021,1207
12602,Questionable,2021,1208
12603,Questionable,2021,1209
12604,Questionable,2021,1210
12605,Questionable,2021,1211
12606,Questionable,2021,1212
12607,Questionable,2021,1213
12608,Out,2021,432
12609,Questionable,2021,1214
12610,Questionable,2021,1215
12611,Out,2021,433
12612,Questionable,2021,1216
12613,Questionable,2021,1217
12614,Questionable,2021,1218
12615,Out,2021,434
12616,Questionable,2021,1219
12617,Out,2021,435
12618,Out,2021,436
12619,Out,2021,437
12620,Questionable,2021,1220
12621,Out,2021,438
12622,Questionable,2021,1221
12623,Questionable,2021,1222
12624,Out,2021,439
12625,Out,2021,440
